p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
LAP33	2.76517302078213e-43	0.370273406597884	0.395	0.273	4.48732277812523e-39	11	LAP3
JAK2	1.04618238798333e-40	0.343177774456442	0.705	0.598	1.69774477921935e-36	11	JAK2
CUL11	1.50384153705661e-37	0.378916726368734	0.553	0.447	2.44043404633546e-33	11	CUL1
LYN1	4.21820903543664e-37	0.293713709244084	0.86	0.774	6.84530962270657e-33	11	LYN
IFI16	3.63331275255329e-33	0.264538905298199	0.738	0.643	5.89613993484348e-29	11	IFI16
LGALS9	1.24460459741751e-31	0.312570283924133	0.361	0.261	2.01974434068914e-27	11	LGALS9
BST2	1.48780805732013e-31	0.321260912189334	0.271	0.182	2.41441491541911e-27	11	BST2
SPTLC21	5.89329260838242e-30	0.264990770192334	0.76	0.675	9.56363524488299e-26	11	SPTLC2
TDRD7	1.76653966716585e-29	0.312620470944608	0.301	0.211	2.86674057187674e-25	11	TDRD7
NAGK1	5.18978986171982e-29	0.302263505830218	0.388	0.29	8.42199098759893e-25	11	NAGK
SCLT1	2.11679034195569e-27	0.298910980749071	0.483	0.381	3.4351273669257e-23	11	SCLT1
PRKCE4	1.84809334599344e-26	0.287110895849603	0.503	0.398	2.99908588187816e-22	11	PRKCE
VRK2	2.05943216949349e-26	0.32603340849678	0.37	0.278	3.34204652465404e-22	11	VRK2
TNK2	2.22353702897025e-26	0.257128898761072	0.358	0.265	3.60835589061292e-22	11	TNK2
PIK3CD	1.13496088550478e-25	0.262750209469679	0.502	0.405	1.84181452499716e-21	11	PIK3CD
EXT1	2.24828358941683e-25	0.337930719184155	0.38	0.283	3.64851460890564e-21	11	EXT1
USP25	1.19302439231932e-23	0.276538254840727	0.497	0.403	1.93603998385579e-19	11	USP25
MYOF	8.79395670571792e-23	0.26622168904608	0.567	0.477	1.4270832942039e-18	11	MYOF
TTC7B1	3.61919540161741e-22	0.254863091178951	0.396	0.31	5.87323029774473e-18	11	TTC7B
ANKFY1	1.98201046865329e-21	0.26451013434163	0.391	0.306	3.21640658853056e-17	11	ANKFY1
MARCH3	1.96732234001127e-20	0.25250876184551	0.565	0.473	3.19257069337028e-16	11	MARCH3
XRN1	6.51704493147246e-17	0.278568837006338	0.476	0.405	1.05758605147935e-12	11	XRN1
RGL12	4.40072475149685e-16	0.328978208186878	0.369	0.298	7.1414961267291e-12	11	RGL1
VSIG42	3.8748632591058e-15	0.268229064024808	0.485	0.419	6.2881280968769e-11	11	VSIG4
PDE4B6	3.53059157428362e-09	0.259359948009569	0.544	0.491	5.72944400674746e-05	11	PDE4B
EZH2	0	2.26622965303676	0.502	0.055	0	12	EZH2
BRIP1	0	2.20047399072267	0.537	0.01	0	12	BRIP1
DIAPH3	0	1.98332445319995	0.381	0.01	0	12	DIAPH3
ATAD2	0	1.95752427238394	0.551	0.057	0	12	ATAD2
HELLS	0	1.91656064465514	0.596	0.061	0	12	HELLS
CENPP	0	1.80519167630239	0.721	0.221	0	12	CENPP
RFC3	0	1.80463545865127	0.541	0.084	0	12	RFC3
CLSPN	0	1.75902705328178	0.474	0.01	0	12	CLSPN
MMS22L	0	1.64272319007339	0.64	0.137	0	12	MMS22L
NSD2	0	1.60966694869015	0.689	0.236	0	12	NSD2
DTL	0	1.59056084875578	0.396	0.002	0	12	DTL
FANCI	0	1.57008275807139	0.439	0.028	0	12	FANCI
POLQ	0	1.49449600082773	0.372	0.005	0	12	POLQ
CENPK	0	1.48550033004064	0.443	0.011	0	12	CENPK
BRCA1	0	1.42702744651792	0.474	0.05	0	12	BRCA1
NCAPG2	0	1.42144955502192	0.419	0.044	0	12	NCAPG2
KNTC1	0	1.41406671308877	0.511	0.059	0	12	KNTC1
MELK	0	1.38962690015349	0.342	0.005	0	12	MELK
POLA1	0	1.35356456109508	0.619	0.201	0	12	POLA1
FANCA	0	1.34680976659092	0.431	0.029	0	12	FANCA
ATAD5	0	1.33859710348485	0.457	0.055	0	12	ATAD5
RBL1	0	1.33113396729451	0.518	0.093	0	12	RBL1
BARD1	0	1.29317661062406	0.508	0.1	0	12	BARD1
SMC4	0	1.27862644263447	0.411	0.072	0	12	SMC4
KNL1	0	1.22311643880527	0.29	0.009	0	12	KNL1
FANCC	0	1.21302747986425	0.54	0.138	0	12	FANCC
PRIM2	0	1.19216138863329	0.755	0.373	0	12	PRIM2
CCDC18	0	1.15773609109487	0.524	0.161	0	12	CCDC18
CEP152	0	1.14934883037387	0.432	0.096	0	12	CEP152
ZNF367	0	1.14435102654279	0.348	0.022	0	12	ZNF367
ZGRF1	0	1.12751240639434	0.4	0.052	0	12	ZGRF1
BRCA2	0	1.11495002666078	0.354	0.036	0	12	BRCA2
NASP	0	1.11078234695462	0.641	0.255	0	12	NASP
LMNB1	0	1.10521266135928	0.382	0.052	0	12	LMNB1
POLE2	0	1.09084365080041	0.374	0.043	0	12	POLE2
TACC3	0	1.08271170585838	0.295	0.038	0	12	TACC3
RAD18	0	1.08207725405608	0.409	0.073	0	12	RAD18
GINS1	0	1.06852321953818	0.343	0.017	0	12	GINS1
CEP128	0	1.06678225816764	0.635	0.251	0	12	CEP128
WDHD1	0	1.06376420486301	0.357	0.023	0	12	WDHD1
UHRF1	0	1.04834095113843	0.318	0.022	0	12	UHRF1
C21orf58	0	1.04025615446789	0.288	0.021	0	12	C21orf58
NUP210	0	1.03993070528998	0.513	0.162	0	12	NUP210
NCAPD3	0	1.02826073116895	0.439	0.102	0	12	NCAPD3
DNMT1	0	1.0099670121981	0.501	0.143	0	12	DNMT1
LIG1	0	0.99609986798516	0.37	0.056	0	12	LIG1
CIT	0	0.975554062760623	0.357	0.04	0	12	CIT
KIF15	0	0.964721289196792	0.253	0.01	0	12	KIF15
TCF19	0	0.956124261820625	0.277	0.008	0	12	TCF19
CHEK1	0	0.938815020336012	0.296	0.005	0	12	CHEK1
MCM8	0	0.932565579661693	0.333	0.03	0	12	MCM8
CENPU	0	0.931475307706967	0.271	0.006	0	12	CENPU
CHAF1A	0	0.907157464252236	0.286	0.022	0	12	CHAF1A
WDR76	0	0.895859611427969	0.285	0.018	0	12	WDR76
CENPI	0	0.882864585400433	0.263	0.014	0	12	CENPI
RAD51AP1	0	0.864695825390781	0.269	0.009	0	12	RAD51AP1
POLA2	0	0.839452546884714	0.386	0.102	0	12	POLA2
FANCL	0	0.83011472309841	0.389	0.101	0	12	FANCL
FANCD2	0	0.815833209995879	0.28	0.035	0	12	FANCD2
PRIM1	0	0.815814500122567	0.341	0.066	0	12	PRIM1
MCM3	0	0.811649400330353	0.316	0.051	0	12	MCM3
BLM	0	0.801257157649494	0.253	0.014	0	12	BLM
VRK1	0	0.785600029397014	0.381	0.092	0	12	VRK1
DDX11	0	0.756174226342679	0.329	0.061	0	12	DDX11
MCM5	0	0.712856346287134	0.338	0.084	0	12	MCM5
TFDP1	0	0.703308081137166	0.31	0.069	0	12	TFDP1
POLE	0	0.675410366640011	0.275	0.049	0	12	POLE
DNA2	0	0.660025128344886	0.254	0.038	0	12	DNA2
DSN1	0	0.614955663303276	0.258	0.04	0	12	DSN1
ITGB3BP	3.78477069568901e-302	0.886225313261246	0.425	0.127	6.14192588496413e-298	12	ITGB3BP
LIN54	1.51520108940256e-296	0.797048779103628	0.369	0.1	2.45886832788248e-292	12	LIN54
TOPBP1	1.74129602677029e-293	0.809511522655324	0.44	0.136	2.82577519224282e-289	12	TOPBP1
SLF1	2.51673799256225e-279	0.595459767730037	0.302	0.073	4.08416241433001e-275	12	SLF1
RFWD3	1.27472108511933e-275	0.849700310737914	0.447	0.146	2.06861737693165e-271	12	RFWD3
GPR137C	2.77821200543739e-268	0.78279465751546	0.337	0.091	4.5084824424238e-264	12	GPR137C
CTDSPL	3.48112538101325e-260	0.611113326595858	0.268	0.063	5.64917026830831e-256	12	CTDSPL
CCDC14	3.91008627260969e-255	0.806194425952134	0.452	0.154	6.34528800319101e-251	12	CCDC14
CENPJ	6.76998249931596e-254	0.558164701418184	0.279	0.068	1.09863275998899e-249	12	CENPJ
POLD3	9.15302825727999e-249	0.686403014949425	0.367	0.11	1.4853534255914e-244	12	POLD3
ZNF519	8.38038160841886e-247	0.547930632753016	0.273	0.066	1.35996832741421e-242	12	ZNF519
RFX2	2.63920994253817e-226	0.601124016954145	0.251	0.062	4.28290989475094e-222	12	RFX2
MSH2	1.62180945991447e-221	0.527455473700424	0.299	0.082	2.63187239154921e-217	12	MSH2
OXCT1	4.0773735783262e-216	0.643501021372785	0.328	0.098	6.61676184290775e-212	12	OXCT1
C11orf80	8.28213784492735e-215	0.582133223464165	0.298	0.084	1.34402532947481e-210	12	C11orf80
DEK	1.2653943743172e-210	0.827214606980263	0.557	0.247	2.05348199064195e-206	12	DEK
KIF20B	2.32562136362888e-208	0.628437996652058	0.313	0.093	3.77401834889695e-204	12	KIF20B
LIN52	3.71834197824459e-199	0.701869012602262	0.417	0.151	6.03412536229532e-195	12	LIN52
SCMH1	4.53294700418607e-198	0.902664428819729	0.616	0.296	7.35606639839315e-194	12	SCMH1
INTS7	7.34245823313797e-198	0.585582999399633	0.315	0.097	1.19153412207363e-193	12	INTS7
PKP4	2.6551511234264e-195	0.661235371327276	0.392	0.139	4.30877924309637e-191	12	PKP4
FADS1	3.5229355984165e-193	0.513395466558256	0.268	0.075	5.7170198891103e-189	12	FADS1
DNAJC9	4.94224102463712e-193	0.604225846843049	0.324	0.103	8.02026873478112e-189	12	DNAJC9
PRKDC	2.50100731835642e-191	0.798079615041972	0.712	0.395	4.0586346762288e-187	12	PRKDC
CASP8AP2	8.75213595040558e-188	0.667285021485659	0.426	0.162	1.42029662203182e-183	12	CASP8AP2
EFCAB11	1.16372266535814e-185	0.601693998470105	0.305	0.094	1.88848914134319e-181	12	EFCAB11
FAF1	8.60899685928224e-182	0.787511439620209	0.86	0.641	1.39706801032432e-177	12	FAF1
USP371	1.50429456863515e-176	0.673333553107172	0.494	0.211	2.44116922598112e-172	12	USP37
CBX5	4.71380219081716e-171	0.577304163918066	0.386	0.144	7.64955819525808e-167	12	CBX5
GSTCD	1.92584804752853e-170	0.564874185441876	0.333	0.113	3.1252662115293e-166	12	GSTCD
NDC1	3.71197174148599e-169	0.548450135675866	0.306	0.101	6.02378774208347e-165	12	NDC1
SAE1	1.2226674226494e-162	0.548867650740628	0.314	0.107	1.98414469347545e-158	12	SAE1
PBX31	1.98264697557364e-162	0.785638523426702	0.677	0.377	3.21743951196091e-158	12	PBX3
CNTLN	3.17963479145919e-162	0.708368627265373	0.62	0.318	5.15991133957998e-158	12	CNTLN
CHEK2	1.508448394081e-161	0.567635087477198	0.329	0.116	2.44791005391465e-157	12	CHEK2
CEP295	2.4865209986771e-159	0.570141860492743	0.377	0.143	4.03512627665319e-155	12	CEP295
CERS61	9.29683678759424e-159	0.713692094612221	0.657	0.358	1.50869067389079e-154	12	CERS6
FAM111A	1.45028471416978e-158	0.775350327929401	0.406	0.169	2.35352203415473e-154	12	FAM111A
KIAA1841	3.37385629766233e-158	0.47630549939518	0.26	0.08	5.47509399984642e-154	12	KIAA1841
SRSF10	6.10543080942511e-157	0.696032929004092	0.507	0.238	9.90789311753507e-153	12	SRSF10
FARP11	2.39892179287314e-156	0.719025475362847	0.567	0.282	3.89297028547453e-152	12	FARP1
ZNF43	2.89148528280059e-156	0.511805651074489	0.343	0.124	4.6923023169288e-152	12	ZNF43
TTF2	3.19640025580287e-154	0.571087702027939	0.361	0.137	5.1871183351169e-150	12	TTF2
NUP155	3.28394441896393e-154	0.492339172922988	0.252	0.078	5.32918500309466e-150	12	NUP155
NFATC2IP	6.04122651136065e-154	0.663365190665782	0.516	0.241	9.80370238263606e-150	12	NFATC2IP
SMC1A	4.00000958292244e-152	0.564302916487596	0.378	0.147	6.49121555116654e-148	12	SMC1A
IPO9	5.0445091438335e-151	0.642895189991967	0.526	0.251	8.18622943861301e-147	12	IPO9
MAST2	1.20848261753734e-148	0.693935612188154	0.481	0.221	1.96112559173959e-144	12	MAST2
TMPO	1.90082655004622e-148	0.708088517279922	0.42	0.183	3.084661325415e-144	12	TMPO
SPATA5	6.70830073813948e-147	0.661654559265654	0.68	0.382	1.08862304378527e-142	12	SPATA5
PGP	9.13351472484459e-147	0.576795890799744	0.426	0.181	1.48218676954778e-142	12	PGP
TUBB	1.19904009137763e-145	0.611863696435933	0.347	0.134	1.94580226028762e-141	12	TUBB
CDK5RAP2	8.16185864200613e-140	0.678476072070481	0.514	0.254	1.32450642042475e-135	12	CDK5RAP2
CEP192	2.43161491192703e-139	0.696409729139954	0.626	0.351	3.94602467907518e-135	12	CEP192
SFI1	4.40464680690739e-136	0.431793176157878	0.253	0.083	7.14786083824931e-132	12	SFI1
AHI1	6.00458464721634e-136	0.55101150036117	0.486	0.225	9.74423996550268e-132	12	AHI1
GMPS	2.71943433642113e-135	0.531981578261978	0.375	0.153	4.41309804114421e-131	12	GMPS
DNAJC1	2.72383387282546e-135	0.588648817118421	0.522	0.253	4.42023760882115e-131	12	DNAJC1
MYO19	2.96686398783699e-135	0.531305251728155	0.336	0.13	4.81462687946187e-131	12	MYO19
FDPS	5.17201007100877e-131	0.490760913150969	0.347	0.137	8.39313794323304e-127	12	FDPS
HAT1	8.2620952414432e-131	0.430085406365873	0.305	0.112	1.3407728157814e-126	12	HAT1
RBBP7	1.0899126423646e-130	0.431399257921709	0.279	0.099	1.76871023602927e-126	12	RBBP7
TTLL5	8.2611324784282e-129	0.593889334423269	0.47	0.222	1.34061657859933e-124	12	TTLL5
PCNT	9.20265177786702e-129	0.502707548482393	0.321	0.124	1.49340633051226e-124	12	PCNT
MPHOSPH9	1.06423106316736e-128	0.613672591324309	0.412	0.184	1.72703416930799e-124	12	MPHOSPH9
PARP1	2.89754611860514e-128	0.493392448774136	0.382	0.161	4.70213784127241e-124	12	PARP1
XYLB	3.65985265789341e-128	0.47805441152496	0.3	0.112	5.93920889322942e-124	12	XYLB
RFC1	3.32967959110943e-127	0.518691662673456	0.407	0.179	5.40340404045238e-123	12	RFC1
NETO2	8.04718086754155e-127	0.502434478390529	0.279	0.1	1.30589651118464e-122	12	NETO2
CCP110	9.82340778199933e-124	0.422950065353186	0.269	0.096	1.59414261486285e-119	12	CCP110
SPATS2	1.49566142120628e-123	0.471384003395956	0.368	0.153	2.42715935433354e-119	12	SPATS2
PAXIP1	2.87521925407318e-123	0.421782342217867	0.264	0.093	4.66590580550996e-119	12	PAXIP1
AGAP1	1.98734768805225e-122	0.540501824017557	0.491	0.24	3.22506782817119e-118	12	AGAP1
SMC6	7.30409909280291e-121	0.46321529592572	0.347	0.142	1.18530920078006e-116	12	SMC6
MCUB	1.04875751172073e-118	0.451825556813198	0.287	0.108	1.70192369002041e-114	12	MCUB
MAP3K20	2.56276209154114e-118	0.499402939959442	0.335	0.137	4.15885032215296e-114	12	MAP3K20
EFCAB2	3.88985251347057e-118	0.458177315010773	0.287	0.108	6.31245265886004e-114	12	EFCAB2
BRI3BP	6.2845813423098e-118	0.487085112999886	0.357	0.151	1.01986186023003e-113	12	BRI3BP
NUP107	9.81054238822477e-117	0.491978944188259	0.364	0.156	1.59205481876112e-112	12	NUP107
RPA1	3.99980202623811e-116	0.459048548755089	0.333	0.136	6.4908787281792e-112	12	RPA1
SMCHD11	5.82944679108361e-112	0.568419432411278	0.687	0.432	9.46002625257048e-108	12	SMCHD1
KLHL22	4.98508021325088e-110	0.48506500718968	0.333	0.14	8.08978817006353e-106	12	KLHL22
H2AFV	3.73433553353594e-109	0.408869643218758	0.278	0.108	6.06007970382213e-105	12	H2AFV
TUBA1B1	2.1086735753623e-108	0.726601731684117	0.619	0.374	3.42195547809794e-104	12	TUBA1B
RNF168	4.13657393407546e-108	0.437934033921322	0.365	0.161	6.71283218021765e-104	12	RNF168
FGFR1OP	4.97998350656055e-108	0.41086455337521	0.285	0.111	8.08151723444645e-104	12	FGFR1OP
SUPT16H	7.10952319750209e-108	0.434000462811212	0.319	0.132	1.15373342449064e-103	12	SUPT16H
C1orf112	2.14973931118266e-107	0.398537651170483	0.302	0.122	3.48859695418722e-103	12	C1orf112
PHACTR2	7.67655319145211e-107	0.581528054252252	0.612	0.349	1.24575105190885e-102	12	PHACTR2
ANKRD36C	2.7006040310305e-106	0.493925524790964	0.401	0.187	4.3825402215563e-102	12	ANKRD36C
ZNF718	2.74103967281601e-106	0.539376353233965	0.469	0.239	4.44815918104581e-102	12	ZNF718
IDH2	4.36417835308985e-106	0.445264783345657	0.369	0.164	7.08218863139422e-102	12	IDH2
EAF21	4.92933757385482e-106	0.569757685570243	0.432	0.213	7.9993290148516e-102	12	EAF2
ST71	5.37317559856921e-105	0.487442424822889	0.331	0.141	8.71958936135811e-101	12	ST7
RBFOX2	2.09076424061492e-104	0.426579043525613	0.296	0.12	3.39289220966989e-100	12	RBFOX2
RAD51B	2.35779935161830e-103	0.553341780949878	0.875	0.667	3.82623678780617e-99	12	RAD51B
HAMP2	3.08520333278365e-103	0.628277983159476	0.367	0.169	5.0066679684413e-99	12	HAMP
NUP205	9.87933715961629e-103	0.415896901498534	0.334	0.144	1.60321883426253e-98	12	NUP205
DUT	2.05921202505598e-102	0.406921956385376	0.309	0.13	3.34168927426085e-98	12	DUT
SUZ12	1.08016069993513e-99	0.530388905017493	0.593	0.354	1.75288478385473e-95	12	SUZ12
RABEP2	2.31961208637325e-98	0.482527705510065	0.308	0.132	3.76426649376651e-94	12	RABEP2
ANP32B	3.60355142102295e-98	0.413058026530396	0.308	0.131	5.84784324603604e-94	12	ANP32B
CTDSPL2	1.32205388705638e-96	0.504140564575732	0.526	0.288	2.14542904791509e-92	12	CTDSPL2
SLC20A1	1.89527058939005e-94	0.445719303212329	0.326	0.145	3.07564511246217e-90	12	SLC20A1
ARL6IP6	3.89260200085951e-94	0.37464334555131	0.31	0.132	6.31691452699481e-90	12	ARL6IP6
HACD3	3.93529511536993e-94	0.377061350901195	0.269	0.108	6.38619691322233e-90	12	HACD3
SFXN1	4.25656023044727e-93	0.353865565336512	0.287	0.12	6.90754594196983e-89	12	SFXN1
TSPAN5	6.72644522093465e-93	0.397892188559129	0.273	0.113	1.09156753045328e-88	12	TSPAN5
ZNF83	1.59722210036606e-92	0.527297538693332	0.48	0.261	2.59197202447403e-88	12	ZNF83
STAG1	9.18300391669434e-92	0.495042597556959	0.915	0.792	1.49021787560116e-87	12	STAG1
RIF1	1.02665145747828e-91	0.465111272682506	0.527	0.294	1.66604998519575e-87	12	RIF1
SMC3	1.12077824990297e-91	0.397413116625737	0.31	0.135	1.81879894394254e-87	12	SMC3
WWOX	1.70763422748631e-91	0.548948425250038	0.845	0.643	2.77114882436478e-87	12	WWOX
B3GLCT	3.00247156269842e-91	0.363632214619916	0.26	0.105	4.872410851947e-87	12	B3GLCT
CEP57	1.71753381790482e-90	0.41912559976873	0.364	0.172	2.78721387969594e-86	12	CEP57
BAZ1B	1.16280177439189e-89	0.43806991712384	0.52	0.286	1.88699471948316e-85	12	BAZ1B
DDB2	2.99425454179486e-89	0.467846483917328	0.467	0.247	4.8590762704247e-85	12	DDB2
PDS5B	3.50175701816886e-88	0.506313882500863	0.664	0.431	5.68265128908443e-84	12	PDS5B
VPS13A	3.5599921278146e-88	0.374207566831043	0.294	0.127	5.77715522501754e-84	12	VPS13A
PHLPP1	8.34137223618666e-87	0.405913231636817	0.366	0.176	1.35363788648837e-82	12	PHLPP1
TNFAIP83	1.59431672044302e-86	0.42655261888867	0.487	0.259	2.58725717393493e-82	12	TNFAIP8
SRPK1	6.23130187640553e-86	0.350444001766846	0.282	0.121	1.01121566850309e-81	12	SRPK1
DERA	5.23179586005426e-85	0.417313601390229	0.399	0.198	8.49015832169606e-81	12	DERA
HMGXB4	1.30644746676854e-84	0.338303486792628	0.275	0.116	2.12010294907198e-80	12	HMGXB4
HLTF	1.80446437998804e-84	0.345410690865383	0.295	0.13	2.92828479584459e-80	12	HLTF
UBAP2	7.36231119253487e-84	0.435209183488899	0.407	0.207	1.19475586032456e-79	12	UBAP2
TUBGCP3	7.46603719460943e-84	0.467160895884987	0.483	0.269	1.21158851594122e-79	12	TUBGCP3
HPRT1	8.11827189511905e-83	0.386925566160746	0.34	0.161	1.31743316313992e-78	12	HPRT1
C2CD3	5.98784102782518e-82	0.356022886912992	0.31	0.141	9.7170684199547e-78	12	C2CD3
PRKCA1	1.25060674795494e-81	0.474180698281773	0.885	0.702	2.02948463058128e-77	12	PRKCA
CENPC	6.04888348196793e-81	0.366643222665321	0.368	0.179	9.81612811453755e-77	12	CENPC
CSE1L	1.76498408751041e-80	0.371792484771473	0.294	0.132	2.8642161772119e-76	12	CSE1L
RPA2	2.00526973119437e-79	0.30318533321789	0.254	0.107	3.25415171978222e-75	12	RPA2
SEPT9	2.42085197655012e-79	0.405991735043059	0.262	0.114	3.92855858754554e-75	12	SEPT9
RDX	4.17573138958993e-79	0.413996675137423	0.465	0.258	6.77637689902654e-75	12	RDX
NUCKS1	9.62669041390004e-79	0.43686061445989	0.526	0.306	1.5622193203677e-74	12	NUCKS1
ANKRD26	1.46598280153502e-78	0.368805349057094	0.383	0.191	2.37899689033103e-74	12	ANKRD26
CMSS11	3.66835596609021e-78	0.440173523822462	0.593	0.352	5.95300806177119e-74	12	CMSS1
SIMC1	3.87525230835006e-78	0.394131807046647	0.462	0.25	6.28875944599047e-74	12	SIMC1
SCAPER	1.19785692633552e-77	0.450266363676864	0.722	0.498	1.94388222005728e-73	12	SCAPER
BICD11	1.43467630802629e-77	0.416033172690914	0.521	0.296	2.32819271266506e-73	12	BICD1
ZNF901	3.27193307458028e-77	0.39472466572055	0.326	0.157	5.30969299342888e-73	12	ZNF90
PARD3B	3.55234298025853e-77	0.439426937178956	0.398	0.206	5.76474218836354e-73	12	PARD3B
FUS	4.49819078280758e-77	0.473670152927875	0.689	0.466	7.29966400234014e-73	12	FUS
C15orf41	5.33448820980778e-77	0.405322905010399	0.359	0.177	8.65680746687607e-73	12	C15orf41
PLXNC12	7.36735966635782e-77	0.320210673184792	0.285	0.126	1.19557512665655e-72	12	PLXNC1
MCU1	9.60639458081948e-77	0.394415013690315	0.356	0.175	1.55892571257538e-72	12	MCU
LRP8	2.58162490528562e-76	0.363245037978486	0.279	0.126	4.1894608962975e-72	12	LRP8
PTMA1	9.1085544053658e-76	0.492376277194261	0.487	0.279	1.47813620890276e-71	12	PTMA
NDUFAF6	1.86244056020901e-75	0.458875954373902	0.426	0.233	3.02236854110717e-71	12	NDUFAF6
ANKRD36	2.76581316321887e-75	0.451768731632852	0.415	0.222	4.48836160127159e-71	12	ANKRD36
XPO11	4.22152758685111e-75	0.449880900771112	0.681	0.459	6.85069496794199e-71	12	XPO1
MLH1	1.05886099367288e-74	0.315976982341669	0.258	0.113	1.71831962053235e-70	12	MLH1
CEP89	2.94952840169205e-74	0.290221863786688	0.252	0.108	4.78649469026586e-70	12	CEP89
NACA1	1.74297893977276e-73	0.329997412247043	0.41	0.214	2.82850622346323e-69	12	NACA
RB11	1.87902707425673e-73	0.421162253423669	0.87	0.693	3.04928513610382e-69	12	RB1
NAP1L4	2.76799778358013e-73	0.397466416632609	0.571	0.348	4.49190680319383e-69	12	NAP1L4
ABHD31	2.3948293751505e-72	0.447969179528924	0.683	0.465	3.88632910999424e-68	12	ABHD3
KIF2A	2.17153222467208e-71	0.444592478024584	0.511	0.306	3.52396249419785e-67	12	KIF2A
PSIP1	2.93049333282576e-70	0.330723228817604	0.3	0.142	4.75560458050965e-66	12	PSIP1
RHEB1	3.88876268622238e-70	0.431809913752622	0.386	0.206	6.31068408720167e-66	12	RHEB
SMAD6	4.02726028313338e-70	0.33595825382908	0.262	0.118	6.53543798746886e-66	12	SMAD6
PDE7A	1.18338836788239e-69	0.385552017428113	0.515	0.301	1.92040264339954e-65	12	PDE7A
LCLAT1	9.61677656868286e-69	0.293383880893295	0.253	0.112	1.56061050156585e-64	12	LCLAT1
SUGP2	1.09364291342679e-68	0.432543366692121	0.515	0.314	1.774763719909e-64	12	SUGP2
PHTF2	1.32317989561893e-68	0.402352595764219	0.464	0.266	2.1472563346104e-64	12	PHTF2
RBBP4	1.57034742863898e-68	0.338167416266312	0.371	0.193	2.54835980719533e-64	12	RBBP4
PAK1	1.47960437043125e-67	0.375449363746487	0.594	0.368	2.40110197233583e-63	12	PAK1
SCLT11	1.7085263199597e-67	0.441422437023367	0.598	0.38	2.7725965120306e-63	12	SCLT1
ALMS1	7.23356185939336e-67	0.341755832955892	0.371	0.194	1.17386241854235e-62	12	ALMS1
SREBF21	1.19324184337744e-66	0.402062603671175	0.52	0.309	1.93639286343291e-62	12	SREBF2
MSH3	1.26035937134901e-66	0.390388005972608	0.489	0.284	2.04531118782518e-62	12	MSH3
TTI1	1.84660703787418e-66	0.285806107086371	0.264	0.121	2.99667390106222e-62	12	TTI1
CKAP5	2.36285017522592e-66	0.406427799111812	0.398	0.219	3.83443326435662e-62	12	CKAP5
NUP160	3.68295447781871e-66	0.326318614431472	0.46	0.258	5.9766985266042e-62	12	NUP160
MRE11	5.24969371452102e-66	0.323638136588365	0.313	0.154	8.51920295992471e-62	12	MRE11
TRIM37	5.34230469889536e-66	0.308302941272546	0.289	0.138	8.66949206536739e-62	12	TRIM37
ACTN4	6.87268805811875e-66	0.320813728639777	0.321	0.16	1.11529981807151e-61	12	ACTN4
NUP581	1.55856021950279e-65	0.306357991515696	0.328	0.164	2.52923152420913e-61	12	NUP58
LMO7	1.93891697426488e-65	0.372194408208127	0.365	0.193	3.14647446583706e-61	12	LMO7
CHCHD3	3.28019164963077e-65	0.386361688065296	0.718	0.496	5.32309500902081e-61	12	CHCHD3
UBA21	6.28839763211614e-65	0.328876694801635	0.456	0.258	1.02048116773981e-60	12	UBA2
MAGI3	9.24090610223039e-65	0.380560224036467	0.435	0.246	1.49961424226995e-60	12	MAGI3
SLC1A4	1.12316717185939e-64	0.282969563637691	0.276	0.13	1.82267568649342e-60	12	SLC1A4
NPAT	8.39491074098904e-64	0.280293651303604	0.322	0.161	1.3623261150477e-59	12	NPAT
EZR	1.55981304567564e-63	0.302848262551	0.25	0.115	2.53126461052242e-59	12	EZR
SPATS2L4	1.74044632127004e-63	0.373192249923275	0.483	0.282	2.82439629015702e-59	12	SPATS2L
ATL3	4.04682615157873e-63	0.296020657086318	0.294	0.144	6.56718947878197e-59	12	ATL3
DIAPH1	8.18135892972067e-63	0.296741084850576	0.29	0.141	1.32767092711507e-58	12	DIAPH1
CGAS	1.04235594113978e-62	0.317476658643261	0.296	0.147	1.69153522128164e-58	12	CGAS
TAF15	1.06965520483495e-62	0.402213361443196	0.704	0.499	1.73583646640616e-58	12	TAF15
KPNB1	2.17772154198055e-62	0.373521375144264	0.545	0.341	3.53400651832604e-58	12	KPNB1
KIAA0825	7.34486121460801e-62	0.336638052744053	0.259	0.122	1.19192407790659e-57	12	KIAA0825
MAGI1	1.11093825876015e-61	0.38432029907903	0.485	0.286	1.80283060631598e-57	12	MAGI1
EXOC6	1.19064843901924e-61	0.374681988031915	0.604	0.385	1.93218428684042e-57	12	EXOC6
CNOT10	1.86272805272942e-61	0.311125378156953	0.345	0.179	3.0228350839693e-57	12	CNOT10
USP12	4.96801453134704e-61	0.290207451086392	0.363	0.192	8.06209398146998e-57	12	USP12
IQGAP13	7.71687731570738e-61	0.375435961625357	0.379	0.21	1.25229485079299e-56	12	IQGAP1
NSD3	1.05584546035888e-60	0.359370255992853	0.613	0.406	1.71342601307039e-56	12	NSD3
PIGU	2.58773579945083e-60	0.257645696676589	0.251	0.117	4.1993776553488e-56	12	PIGU
LNPK	6.57120970378475e-60	0.270959787315188	0.266	0.127	1.06637591073019e-55	12	LNPK
METTL15	2.82168236912697e-59	0.319565909993129	0.54	0.331	4.57902614861925e-55	12	METTL15
